[1.26-2.14] 哈喽大家好
[3845.80-3848.80] 哪个不比韩国的基础好啊
[3848.80-3849.80] 这么玩的话
[3849.80-3850.80] 中国就妥妥的世界第一
[3850.80-3851.80] 就妥妥的世界第一
[3851.80-3852.80] 就是个多头的汉堂
[3852.80-3855.80] 重现
[3855.80-3856.80] 这事啊
[3856.80-3857.80] 经常没这个水平啊
[3857.80-3858.80] 所以经常的想法就是我打美国
[3858.80-3859.80] 我打美国去了
[3859.80-3860.80] 我威胁菲律宾
[3860.80-3861.80] 把美国类皮
[3861.80-3862.80] 我威胁
[3862.80-3863.80] 威胁
[3863.80-3864.80] 威胁
[3864.80-3865.80] 然后我的海军
[3865.80-3866.80] 就越练越多
[3866.80-3867.80] 越练越多
[3867.80-3868.80] 然后忽然就把台湾给围了
[3868.80-3869.80] 我就把台湾拿下了
[3869.80-3870.80] 2024年11月美国大选
[3870.80-3871.80] 大选的同时
[3871.80-3872.80] 我动台湾
[3872.80-3873.80] 我就把台湾收了
[3873.80-3874.80] 你妈2024年1月不是赖清德臭不要脸
[3874.80-3875.80] 赖清德要当台湾总统吗
[3875.80-3876.80] 我不理你了
[3876.80-3877.80] 我忍你十个月
[3877.80-3881.04] 放狗 蜂巢经验 跟美国做系统对抗
[3881.04-3882.80] 这经常按这思路走了
[3882.80-3885.00] 所以大食堂什么的大吃饱了
[3885.00-3887.78] 所以你就操心的玩意也没用
[3887.78-3891.96] 所以先对这地方做一个总结
[3891.96-3892.78] 你已经出来了
[3892.78-3894.42] 你操心这个东西
[3894.42-3894.90] 干嘛
[3894.90-3896.08] 好像写的太多了
[3896.08-3897.44] 我下一封信给您分享一下
[3897.44-3898.84] 定居巴塞罗那的感受
[3898.84-3899.92] 也希望通过您的频道
[3899.92-3901.88] 给在国内想走出来的同胞多一点思路
[3901.88-3902.70] 这个倒很有必要
[3902.70-3904.56] 你看上次就暴露我支持短板
[3904.56-3906.36] 我说葡萄牙不好
[3906.36-3908.46] 然后很多观众在葡萄牙子说
[3908.46-3909.20] 葡萄牙可好了
[3909.20-3910.40] 王总你他妈的
[3910.40-3911.18] 就是抱残守缺
[3911.18-3912.28] 就他们知道加拿大美国
[3912.28-3914.26] 欧洲尤其是南欧特别好
[3914.26-3915.00] 人也好
[3915.00-3915.90] 物价也好
[3915.90-3917.78] 气候也好
[3917.78-3918.64] 比日本好多了
[3918.64-3919.34] 好多日本人
[3919.34-3920.88] 英国人都去南欧养老
[3920.88-3922.62] 所以你有机会就发
[3922.62-3923.20] 我就念
[3923.20-3925.38] 先对这地方做个总结
[3925.38-3928.16] 如果是像我这种拿性的文科生
[3928.16-3929.74] 对人文历史感兴趣
[3929.74-3931.10] 那定居欧洲就很合适
[3931.10-3933.42] 这边的困境是山好水好哪都好
[3933.42-3934.56] 就是语言不好
[3934.56-3934.98] 没工作
[3934.98-3936.06] 不过国人在这边
[3936.06-3936.68] 自成体系
[3936.68-3937.98] 再加上欧洲圣母体制
[3937.98-3939.04] 大家都属于穷乐一族
[3939.04-3939.54] 没错
[3939.54-3940.50] 不会针对你们的
[3940.50-3941.82] 因为有那么多穆斯林给他们捣乱
[3941.82-3943.20] 你们中国人已经是
[3943.20-3944.28] 他们都太感激了
[3944.28-3944.98] 感激你们了
[3944.98-3946.84] 你们不给他们捣乱了
[3946.84-3949.02] 突然想起个国际局势感受
[3949.02-3950.20] 特别想跟王老师您分享
[3950.20-3951.60] 欧洲现在的状态是
[3951.60-3952.76] 我就一心当二奶了
[3952.76-3954.30] 你们嫉妒谁赢谁包我
[3954.30-3955.52] 称霸天下的事我也不管
[3955.52-3956.42] 我也不关心
[3956.42-3957.70] 我就关心一年要多少个月
[3957.70-3958.44] 我可以玩
[3958.44-3959.42] 少上班
[3959.42-3960.48] 修最多的假
[3960.48-3962.34] 问师母和您玩好
[3962.34-3963.52] 此之境地始来快
[3963.52-3965.56] 谢谢您此时来快
[3965.56-3966.36] 今天就这样吧
[3966.36-3967.24] 明天接着念
[3967.24-3969.08] 我这个念不动了
[3969.08-3969.28] 今天
[3969.28-3972.22] 还没说完
[3972.22-3973.06] 我也是北京人
[3973.06-3973.80] 娃在加拿大上
[3973.80-3974.50] 这是下一个
[3974.50-3975.62] 我也是北京人
[3975.62-3976.88] 娃在加拿大上大学
[3976.88-3977.92] 业余时间在国内
[3977.92-3978.84] 做电影类播客
[3978.84-3980.18] 其实主要是借电影
[3980.18-3980.70] 夹带私货
[3980.70-3981.70] 有不到十万的听众
[3981.70-3983.44] 完全做了一个人生的乐趣
[3983.44-3984.80] 油管上看到您的节目
[3984.80-3986.12] 以自己理工科背景
[3986.12-3987.66] 和一点浅薄的人生阅历
[3987.66-3988.52] 能够立刻发现
[3988.52-3990.18] 并体会到您节目的巨大价值
[3990.18-3992.00] 括弧甚至包括难得的幽默感
[3992.00-3993.34] 秒杀中文油管
[3993.34-3993.86] 一众大V
[3993.86-3995.12] 我这老乡
[3995.12-3996.28] 谢谢您
[3996.28-3997.82] 这捧我
[3997.82-3998.68] 有一个问题
[3998.68-3999.58] 想听听您的意见
[3999.58-4000.36] 北京的房子留着
[4000.36-4001.12] 有保值的作用吗
[4001.12-4002.64] 比如如果人民币大幅度贬值
[4002.64-4003.48] 除了黄金美刀
[4003.48-4004.56] 这些避险工具之外
[4004.56-4006.20] 房子是不是可以留一套
[4006.20-4007.00] 作为保值的不动产
[4007.00-4008.32] 还是说不如都变现后
[4008.32-4009.12] 变成黄金美刀
[4009.12-4010.34] 向海外转移
[4010.34-4011.40] 望不定赐教
[4011.40-4012.02] 以上皮特
[4012.02-4013.28] 皮特是咱们北京老乡
[4013.28-4014.60] 所以我就最后念您这个
[4014.60-4015.98] 北京的房子保值效果
[4015.98-4016.78] 不如上海
[4016.78-4018.42] 不如上海的房子
[4018.42-4019.40] 如果你想在北京
[4019.40-4021.28] 你想在中国留一个房子
[4021.28-4022.10] 垫底
[4022.10-4023.58] 那你可以留上海的
[4023.58-4025.30] 或者换成上海的
[4025.30-4027.24] 因为上海的房子向下调整
[4027.24-4028.48] 现在比北京调整的还要快
[4028.48-4030.36] 那北京的房子
[4030.36-4031.90] 因为他要往雄安迁都
[4031.90-4032.76] 所以这是个问题
[4032.76-4033.94] 因为这个瞎折腾嘛
[4033.94-4035.18] 所以北京的房子
[4035.18-4036.04] 他就不如向上海
[4036.04-4038.52] 因为1911年
[4038.52-4040.74] 中华民国建立国家以后的
[4040.74-4041.74] 北京是首都
[4041.74-4043.84] 后来北京改北平
[4043.84-4045.52] 首都就迁到了南京
[4045.52-4048.26] 南京国民政府迁过去以后
[4048.26-4048.96] 北京的房子
[4048.96-4049.64] 就是一下子
[4049.64-4051.14] 那个房价就打回原形了
[4051.14-4051.26] 就是北京的房价
[4051.26-4051.88] 是个拿性
[4051.88-4053.24] 大概就相当于沈阳
[4053.24-4054.86] 或者西安的房价的水平了
[4054.86-4055.80] 郑州这个水平了
[4055.80-4057.58] 所以北京的房子是没有底的
[4057.58-4059.18] 因为国都一旦迁
[4059.18-4060.14] 大学会跟着走
[4060.14-4061.88] 而金尚现在就是要迁都
[4061.88-4062.86] 他迁到雄安了
[4062.86-4064.06] 所以大学什么的
[4064.06-4064.46] 中央机关
[4064.46-4065.24] 他只要不死
[4065.24-4066.34] 时间之内只要不死
[4066.34-4067.84] 他你谁都对抗不了
[4067.84-4068.66] 必须得迁过去
[4068.66-4069.80] 你想大学走了
[4069.80-4070.80] 中央国家机关走了
[4070.80-4071.44] 北京还剩什么
[4071.44-4073.38] 这跟上海不一样
[4073.38-4074.68] 上海和广州
[4074.68-4077.00] 它是自发的经济主体
[4077.00-4078.00] 它不是首都
[4078.00-4078.70] 它已经
[4078.70-4079.70] 因为它有经济基础
[4079.70-4081.32] 它是有钱流通在那
[4081.32-4082.48] 人好人聪明
[4082.48-4085.40] 所以上海和广州的房子是有底的
[4085.40-4087.06] 北京的房子是深不见底的
[4087.06-4090.64] 你说人民币是不是巨额贬值
[4090.64-4091.68] 我一再强调
[4091.68-4093.08] 我都讲了那么多期人民币了
[4093.08-4093.64] 两期
[4093.64-4095.00] 两期掰开了揉碎了
[4095.00-4097.44] 你一定要观察2024年11月
[4097.44-4098.42] 我讲的够清楚了吧
[4098.42-4099.86] 你别信翟山英的大傻逼
[4099.86-4100.64] 翟山英的大傻逼
[4100.64-4102.16] 他不是这那行
[4102.16-4102.90] 他是个傻逼
[4102.90-4104.70] 他是一个跟着我们混的
[4104.70-4105.98] 我们当年一和资本
[4105.98-4107.28] 做marketing的
[4107.28-4107.78] 就是去那边
[4107.78-4109.68] 他没有做过细节
[4109.68-4110.04] 项目
[4110.04-4113.68] 所以他离职一和资本和建盈国际以后
[4113.68-4115.32] 他在建盈国际职务干了三个月
[4115.32-4116.86] 我说八个月都是给他面子了
[4116.86-4117.88] 他什么国务院参事
[4117.88-4118.54] 全是假的
[4118.54-4119.54] 他就是talker
[4119.54-4120.50] 他就喜欢讲课
[4120.50-4122.52] 他也确实是在清华北大的
[4122.52-4124.62] 社会学习班
[4124.62-4126.24] 就是三产的那些
[4126.24-4127.24] 那些什么
[4127.24-4130.20] 不是正规的清华北大经济学院的班
[4130.20-4131.70] 他里边做讲座教授
[4131.70-4132.36] 讲座老师
[4132.36-4133.56] 拿钱给很多钱
[4133.56-4134.60] 因为他口才非常好
[4134.60-4136.44] 他又在我们这样的实战机构干过
[4136.44-4137.82] 他肯定比刘继鹏讲的好
[4137.82-4139.66] 所以他是这样一个
[4139.66-4141.30] 职业的演说家
[4141.30-4143.28] 所以他讲的这些案例都没有实际
[4143.28-4144.34] 都没有细节
[4144.34-4145.40] 这很简单
[4145.40-4146.84] 你看一个人是真是假
[4146.84-4147.66] 你看他有没有细节
[4147.66-4149.00] 如果他能把这个细节
[4149.00-4149.88] 人物讲的很细
[4149.88-4150.38] 时间地点
[4150.38-4151.30] 他肯定干过
[4151.30-4152.44] 如果他讲的是理论
[4152.44-4152.78] 那不就是
[4152.78-4155.34] 一个小和尚跟你讲做爱的环节
[4155.34-4156.72] 你听听都能听漏了
[4156.72-4157.00] 对不对
[4157.00-4158.52] 因为他没摸过女人
[4158.52-4159.40] 他是他幻想
[4159.40-4160.64] 所以我为什么不蹭
[4160.64-4161.58] 翟晨英的粉也是这个原因
[4161.58-4162.42] 因为他的粉都是脑残
[4162.42-4163.68] 都是没摸过女人的
[4163.68-4164.80] 翟晨英在那讲
[4164.80-4165.82] 小和尚给你讲做爱
[4165.82-4166.12] 我操
[4166.12-4167.54] 大家就觉得好过瘾
[4167.54-4169.48] 其实真正做过企业
[4169.48-4170.04] 做过资本的
[4170.04-4171.22] 听不进去翟晨英的
[4171.22-4172.00] 因为知道他没干过
[4172.00-4172.96] 但我这儿就不一样
[4172.96-4173.70] 炸出来多少中
[4173.70-4174.96] 讲讲中职
[4174.96-4176.72] 炸出来多少中央信托的老人
[4176.72-4177.62] 财务总监
[4177.62-4178.40] 什么什么的
[4178.40-4179.68] 王伟的同事都给炸出来了
[4179.68-4181.86] 那翟晨英能讲吗
[4181.86-4183.64] 所以翟晨英讲人民币破8
[4183.64-4185.42] 那就是拿性
[4185.42-4186.76] 他就是一种情绪
[4186.76-4187.96] 他是摇滚
[4187.96-4188.60] 他是摇滚
[4188.60-4189.92] 他想看你们想听什么
[4189.92-4190.32] 他讲什么
[4190.32-4192.00] 但是你要真正研究
[4192.00-4192.74] 这个人民币远值
[4192.74-4194.04] 你要看人民币远值
[4194.04-4195.10] 要看中美关系
[4195.10-4196.42] 就2024年11月
[4196.42-4197.54] 美国大选谁上来
[4197.54-4198.22] 上来之后
[4198.22-4198.88] 美国的经济会
[4198.88-4199.94] 往什么方向发展
[4199.94-4201.12] 是孤立主义抬头
[4201.12-4202.08] 自觉于世界
[4202.08-4204.32] 把世界的舞台领导地位
[4204.32-4205.68] 拱手送还给中国
[4205.68-4206.66] 还是他妈的
[4206.66-4207.74] 强势的领导出现
[4207.74-4208.80] 新的他妈的
[4208.80-4210.26] 中兴之主出现
[4210.26-4210.82] 七来咔嚓
[4210.82-4211.80] 把中国打回原形
[4211.80-4212.82] 这才决定了
[4212.82-4213.74] 人民币未来的走势
[4213.74-4214.26] 明白吧
[4214.26-4215.58] 2024年11月之前
[4215.58-4216.92] 人民币不会有太大的变化
[4216.92-4217.66] 既不会急升
[4217.66-4218.22] 也不会急贬
[4218.22-4219.70] 2024年11月之后
[4219.70-4220.92] 要重新定盘
[4220.92-4222.56] 因为这边也要打台湾
[4222.56-4223.68] 所以人民币
[4223.68-4224.74] 贬不贬值的窗口
[4224.74-4225.94] 关门时间
[4225.94-4227.42] 2024年11月
[4227.42-4228.26] 你们想卖房也好
[4228.26-4229.20] 想出资资产也好
[4229.20-4230.54] 2024年11月之前
[4230.54-4231.10] 都有机会
[4231.10-4233.28] 2024年11月之后
[4233.28-4233.90] 买定离手
[4233.90-4234.48] 没有机会了
[4234.48-4235.38] 当然有可能
[4235.38-4236.18] 你赢了
[4236.18-4236.86] 因为中国变成
[4236.86-4237.90] 世界最强大的国家了
[4237.90-4239.74] 金上果然是前前胜军
[4239.74-4240.76] 他躺赢了
[4240.76-4241.16] 他命好
[4241.16-4241.68] 因为美国出了
[4241.68-4242.40] 个更大的傻逼
[4242.40-4243.90] 使他赢了
[4243.90-4245.48] 就像李克强躺赢了一样
[4245.48-4247.50] 本来是个最弱的总理
[4247.50-4248.82] 变得那么种伟大
[4248.82-4249.34] 为什么
[4249.34-4250.42] 因为同行衬托
[4250.42-4251.44] 所以金上
[4251.44-4252.36] 有可能有同行衬托
[4252.36-4253.82] 但是这是个小概率事件
[4253.82-4254.78] 49%
[4254.78-4255.82] 51%的概率
[4255.82-4257.22] 就是美国还是美国
[4257.22-4258.06] 美国还是厉害
[4258.06-4259.66] 看美国总统是谁
[4259.66-4260.50] 好吧
[4260.50-4261.66] 今天就这样
[4261.66-4263.34] 继续给你们提到
[4263.34-4263.90] 1.2倍速
[4263.90-4265.16] 要不然它又一个多小时
[4265.16-4266.86] 明天我接着讲
[4266.86-4267.86] 我今天嗓子都哑了
[4267.86-4268.92] 才讲了三分之一
[4268.92-4269.44] 拜拜
[4269.44-4270.32] 对了
[4270.32-4271.54] 油管给我限流了
[4271.54-4274.94] 我没骂共产党
[4274.94-4276.80] 我也没骂法轮功
[4276.80-4278.62] 我只不过没说
[4278.62-4279.50] 法轮功特别好
[4279.50-4281.16] 这都给我限流
[4281.16-4281.38] 没有
[4281.38-4281.42] 我没骂共产党
[4281.42-4281.44] 我没骂共产党
[4281.44-4281.74] 没道理
[4281.74-4283.94] 还难不成是宅香鸟
[4283.94-4285.36] 宅香鸟的人在举报我
[4285.36-4285.78] 我不知道
[4285.78-4287.20] 大家一定要突破
[4287.20-4289.44] 宅香鸟对我的举报
[4290.06-4290.86] 多给我点赞
[4290.86-4292.78] 因为我觉得可能点赞
[4292.78-4295.62] 也有效它传播
[4295.62-4296.70] 拜托了
[4296.70-4297.36] 看完了之后
[4297.36-4298.30] 又不要你们的钱
[4298.30-4298.94] 你们点点赞
[4298.94-4299.36] 拜拜
